,subject,session,block,trial,difficulty,stim_end,response,rt,stim_onset
316,BE,02,4.0,316.0,52.0,0.75,2.0,0.44179960002657026,1338.6505601999816
317,BE,02,4.0,317.0,10.0,0.75,1.0,0.36142909998307005,1341.4811441000202
318,BE,02,4.0,318.0,52.0,7.0,2.0,1.143246799998451,1344.220220600022
319,BE,02,4.0,319.0,52.0,0.1,2.0,0.8110929999966174,1353.9754193999688
320,BE,02,4.0,320.0,48.0,0.1,1.0,0.7071177000179887,1356.5252809000085
321,BE,02,4.0,321.0,48.0,0.5,1.0,0.9309320999891497,1358.955275300017
322,BE,02,4.0,322.0,52.0,1.0,2.0,1.1775157999945804,1362.0061838999973
323,BE,02,4.0,323.0,90.0,0.5,2.0,0.3218987000291236,1365.8002382999985
324,BE,02,4.0,324.0,52.0,1.0,2.0,0.4232254999806173,1368.2352509999764
325,BE,02,4.0,325.0,20.0,0.75,1.0,0.272605600010138,1371.2844713000231
326,BE,02,4.0,326.0,52.0,0.75,2.0,0.993603200011421,1373.9244042999926
327,BE,02,4.0,327.0,80.0,0.5,2.0,0.35908239998389035,1377.2987592999707
328,BE,02,4.0,328.0,52.0,5.0,1.0,0.5882251000148244,1379.7995866999845
329,BE,02,4.0,329.0,90.0,0.75,2.0,0.391060900001321,1387.0077440000023
330,BE,02,4.0,330.0,52.0,0.1,2.0,1.7706713000079617,1389.7511440999806
331,BE,02,4.0,331.0,52.0,7.0,2.0,0.29203100001905113,1393.2545022999984
332,BE,02,4.0,332.0,52.0,0.5,1.0,1.0636549000046216,1402.1872184000094
333,BE,02,4.0,333.0,52.0,0.3,2.0,1.4461270999745466,1405.366962399974
334,BE,02,4.0,334.0,52.0,1.0,1.0,0.7022376999957487,1408.732638299989
335,BE,02,4.0,335.0,52.0,1.0,2.0,0.8055559000349604,1412.0564862000174
336,BE,02,4.0,336.0,10.0,0.3,1.0,0.45188489998690784,1415.4808318999712
337,BE,02,4.0,337.0,48.0,0.75,2.0,0.5143654000130482,1417.846563900006
338,BE,02,4.0,338.0,52.0,0.3,2.0,0.677399999985937,1420.7355828
339,BE,02,4.0,339.0,52.0,0.3,2.0,0.8244730000151321,1423.326490700012
340,BE,02,4.0,340.0,52.0,7.0,2.0,0.43723760003922507,1426.1110645000008
341,BE,02,4.0,341.0,52.0,5.0,2.0,0.6697624999796972,1435.171983200009
342,BE,02,4.0,342.0,52.0,0.75,1.0,0.954752899997402,1442.4544123999658
343,BE,02,4.0,343.0,48.0,0.1,1.0,1.6746505000046454,1445.7839098999975
344,BE,02,4.0,344.0,48.0,7.0,1.0,0.9680067999870516,1449.1815137999947
345,BE,02,4.0,345.0,52.0,5.0,2.0,0.44566019997000694,1458.779866900004
346,BE,02,4.0,346.0,90.0,0.3,2.0,0.41246989998035133,1465.839937200013
347,BE,02,4.0,347.0,48.0,3.0,1.0,0.3890040999976918,1468.173627400014
348,BE,02,4.0,348.0,52.0,3.0,1.0,0.4508148000459187,1473.1898117999663
349,BE,02,4.0,349.0,48.0,7.0,1.0,0.4239092000061646,1478.2520906999707
350,BE,02,4.0,350.0,48.0,0.75,1.0,1.4280776000232436,1487.2975331000052
351,BE,02,4.0,351.0,48.0,0.5,1.0,0.6920155999832787,1491.1128248000168
352,BE,02,4.0,352.0,48.0,7.0,1.0,0.9441605000174604,1493.9229544000118
353,BE,02,4.0,353.0,52.0,3.0,2.0,0.49675490002846345,1503.5175766000175
354,BE,02,4.0,354.0,52.0,7.0,2.0,0.8824856000137515,1508.6555791000137
355,BE,02,4.0,355.0,52.0,7.0,2.0,0.4421060000313446,1518.1525690999697
356,BE,02,4.0,356.0,48.0,0.1,1.0,1.6798284000251442,1527.2251950000064
357,BE,02,4.0,357.0,48.0,0.3,2.0,0.4960753000341356,1530.6355303999735
358,BE,02,4.0,358.0,52.0,3.0,2.0,0.366831400024239,1533.060198799998
359,BE,02,4.0,359.0,52.0,0.1,2.0,0.7801168999867514,1538.042188499996
360,BE,02,4.0,360.0,52.0,0.1,2.0,1.8781592000159435,1540.5423700999818
361,BE,02,4.0,361.0,52.0,0.3,2.0,0.5254168000537902,1544.1566261000116
362,BE,02,4.0,362.0,52.0,0.5,2.0,1.1595291999983601,1546.6040910999873
363,BE,02,4.0,363.0,48.0,1.0,1.0,0.4120665999944322,1549.8905907999724
364,BE,02,4.0,364.0,48.0,0.3,1.0,0.9519204000243917,1552.9360443999758
365,BE,02,4.0,365.0,52.0,0.75,2.0,0.38643339998088777,1555.7937194000115
366,BE,02,4.0,366.0,52.0,0.75,2.0,0.44381099997553974,1558.549999299983
367,BE,02,4.0,367.0,10.0,0.5,1.0,0.3106484000454657,1561.3831453999737
368,BE,02,4.0,368.0,52.0,3.0,1.0,0.4143391000106931,1563.815079699969
369,BE,02,4.0,369.0,48.0,0.3,1.0,0.6584295000066049,1568.860983499966
370,BE,02,4.0,370.0,52.0,3.0,2.0,0.4424513999838382,1571.455661999993
371,BE,02,4.0,371.0,48.0,3.0,1.0,0.4054759999853559,1576.511445000011
372,BE,02,4.0,372.0,80.0,0.3,2.0,0.3291616000351496,1581.53633610002
373,BE,02,4.0,373.0,48.0,7.0,1.0,0.4925196999683976,1583.8053779000184
374,BE,02,4.0,374.0,52.0,0.3,2.0,0.40651469997828826,1592.924189399986
375,BE,02,4.0,375.0,48.0,0.1,1.0,0.6689142999821343,1595.253763500019
376,BE,02,4.0,376.0,52.0,0.5,2.0,0.3652915999991819,1597.6355021999916
377,BE,02,4.0,377.0,52.0,0.5,2.0,0.4226801000186242,1600.1159817000153
378,BE,02,4.0,378.0,48.0,0.1,1.0,0.8507574999821372,1602.6601162999868
379,BE,02,4.0,379.0,52.0,3.0,1.0,0.3804311999701895,1605.2278005999979
380,BE,02,4.0,380.0,48.0,5.0,2.0,0.9380875999922864,1610.2508864999982
381,BE,02,4.0,381.0,48.0,0.5,1.0,1.1134587000124156,1617.8241683999659
382,BE,02,4.0,382.0,48.0,0.5,2.0,0.6528803999535739,1621.0531135000056
383,BE,02,4.0,383.0,48.0,5.0,1.0,0.4549929000204429,1623.8224596999935
384,BE,02,4.0,384.0,52.0,5.0,2.0,0.39940789999673143,1630.9147055000067
385,BE,02,4.0,385.0,52.0,1.0,1.0,0.5301082000369206,1637.9300001999945
386,BE,02,4.0,386.0,48.0,1.0,1.0,0.7561568000237457,1641.0836284999968
387,BE,02,4.0,387.0,48.0,0.75,2.0,0.37942849996034056,1644.4622546000173
388,BE,02,4.0,388.0,48.0,5.0,1.0,0.4504492999985814,1647.2023565999698
389,BE,02,4.0,389.0,48.0,1.0,1.0,0.6908248999970965,1654.2705799000105
390,BE,02,4.0,390.0,52.0,7.0,2.0,0.3974443000042811,1657.5880875000148
391,BE,02,4.0,391.0,52.0,0.75,2.0,1.126495300035458,1666.601821499993
392,BE,02,4.0,392.0,48.0,0.3,2.0,0.9889911999925971,1670.1247112000128
393,BE,02,4.0,393.0,52.0,0.3,2.0,0.45751999999629334,1673.0313779999851
394,BE,02,4.0,394.0,52.0,0.5,2.0,0.4141474000061862,1675.3967474999954
395,BE,02,4.0,395.0,48.0,0.5,1.0,0.4065728999557905,1677.947078600002
396,BE,02,4.0,396.0,52.0,0.3,1.0,0.6483625000109896,1680.4906100999797
397,BE,02,4.0,397.0,20.0,0.5,1.0,0.18290620000334457,1683.076756800001
398,BE,02,4.0,398.0,48.0,1.0,1.0,0.4712845999747515,1685.3923729999806
399,BE,02,4.0,399.0,52.0,1.0,2.0,0.6860690000467002,1688.4918683000142
400,BE,02,4.0,400.0,52.0,5.0,2.0,0.4321063000243157,1691.8064505999791
